Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2010","2010","USD","2758.932818","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2010","2010","million USD","11082.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2010","2010","%","19.736077","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2010","2010","%","5.777362","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2010","2010","%","19.736077","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2010","2010","%","16.884364","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2010","2010","%","5.777362","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2010","2010","%","3.258099","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2011","2011","million SLC","11186.1","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2011","2011","million USD","11186.1","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","2717.772448","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2011","2011","million SLC","12146.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2011","2011","USD","2951.086729","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2011","2011","million USD","12146.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2011","2011","%","15.54098","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2011","2011","%","9.600808","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2011","2011","%","15.54098","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2011","2011","%","12.762095","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2011","2011","%","9.600808","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2011","2011","%","6.964791","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2012","2012","million SLC","12208.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2012","2012","million USD","12208.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","2896.202488","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2012","2012","million SLC","12886.9","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2012","2012","USD","3057.163252","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2012","2012","million USD","12886.9","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2012","2012","%","9.139021","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2012","2012","%","6.096457","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","9.139021","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2012","2012","%","6.565305","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2012","2012","%","6.096457","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2012","2012","%","3.59449","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2013","2013","million SLC","13515.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2013","2013","million USD","13515.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","3132.024127","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","million SLC","13492.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2013","2013","USD","3126.671032","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2013","2013","million USD","13492.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2013","2013","%","10.706563","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2013","2013","%","4.69857","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","10.706563","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2013","2013","%","8.142443","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2013","2013","%","4.69857","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2013","2013","%","2.273604","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2014","2014","million SLC","13989.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2014","2014","million USD","13989.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","3168.04244","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2014","2014","million SLC","13471.1","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2014","2014","USD","3050.602694","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2014","2014","million USD","13471.1","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2014","2014","%","3.508564","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2014","2014","%","-0.157867","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","3.508564","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2014","2014","%","1.150001","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2014","2014","%","-0.157867","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2014","2014","%","-2.432886","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2015","2015","million SLC","13972.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2015","2015","million USD","13972.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","3090.169001","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2015","2015","million SLC","13972.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2015","2015","USD","3090.169001","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2015","2015","million USD","13972.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2015","2015","%","-0.123662","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2015","2015","%","3.7213","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-0.123662","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2015","2015","%","-2.458093","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2015","2015","%","3.7213","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2015","2015","%","1.297","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2016","2016","million SLC","15405.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2016","2016","million USD","15405.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","3325.333027","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2016","2016","million SLC","15211","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2016","2016","USD","3283.370809","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2016","2016","million USD","15211","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2016","2016","%","10.255933","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2016","2016","%","8.864619","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","10.255933","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2016","2016","%","7.61007","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2016","2016","%","8.864619","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2016","2016","%","6.252144","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2017","2017","million SLC","16128","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2017","2017","million USD","16128","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","3400.564125","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","million SLC","15426.9","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2017","2017","USD","3252.738263","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2017","2017","million USD","15426.9","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2017","2017","%","4.690563","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.419368","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","4.690563","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2017","2017","%","2.262363","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2017","2017","%","1.419368","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2017","2017","%","-0.93296","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2018","2018","million SLC","16276.6","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2018","2018","million USD","16276.6","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","3355.590065","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2018","2018","million SLC","15616.2","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2018","2018","USD","3219.441749","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2018","2018","million USD","15616.2","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2018","2018","%","0.921379","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2018","2018","%","1.227077","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","0.921379","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2018","2018","%","-1.322547","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2018","2018","%","1.227077","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2018","2018","%","-1.023646","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2019","2019","million SLC","17133.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2019","2019","million USD","17133.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","3455.889828","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2019","2019","million SLC","15829","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2019","2019","USD","3192.76739","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2019","2019","million USD","15829","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2019","2019","%","5.264613","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2019","2019","%","1.362687","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","5.264613","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2019","2019","%","2.989035","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2019","2019","%","1.362687","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2019","2019","%","-0.82854","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2020","2020","million SLC","15531.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2020","2020","million USD","15531.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3063.637791","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2020","2020","million SLC","14037.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2020","2020","USD","2768.886157","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2020","2020","million USD","14037.4","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2020","2020","%","-9.348936","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-11.318466","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-9.348936","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2020","2020","%","-11.350247","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-11.318466","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2020","2020","%","-13.276295","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2021","2021","million SLC","18109","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2021","2021","million USD","18109","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","3492.348759","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2021","2021","million SLC","15021.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2021","2021","USD","2896.958162","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2021","2021","million USD","15021.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2021","2021","%","16.593805","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2021","2021","%","7.011982","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","16.593805","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2021","2021","%","13.993527","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2021","2021","%","7.011982","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2021","2021","%","4.625398","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2022","2022","million SLC","19165.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2022","2022","million USD","19165.5","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","3612.539984","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2022","2022","million SLC","15635","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2022","2022","USD","2947.069612","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2022","2022","million USD","15635","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2022","2022","%","5.834116","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2022","2022","%","4.08276","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","5.834116","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2022","2022","%","3.441558","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2022","2022","%","4.08276","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2022","2022","%","1.729795","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2023","2023","million SLC","17396.283883","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2023","2023","million USD","17396.283883","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2023","2023","USD","3216.053956","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2023","2023","million SLC","14773.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2023","2023","USD","2731.216428","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2023","2023","million USD","14773.7","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2023","2023","%","-9.231255","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2023","2023","%","-5.508794","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","-9.231255","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2023","2023","%","-10.97527","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2023","2023","%","-5.508794","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2023","2023","%","-7.324333","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22008","Gross Domestic Product","2024","2024","million SLC","13364.159814","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22008","Gross Domestic Product","2024","2024","million USD","13364.159814","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6119","Value US$ per capita","22008","Gross Domestic Product","2024","2024","USD","2431.862147","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2024","2024","million SLC","10850.170714","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6185","Value US$ per capita, 2015 prices","22008","Gross Domestic Product","2024","2024","USD","1974.394187","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22008","Gross Domestic Product","2024","2024","million USD","10850.170714","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","61550","Annual growth Standard Local Currency","22008","Gross Domestic Product","2024","2024","%","-23.178077","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","61810","Annual growth Standard Local Currency, 2015 prices","22008","Gross Domestic Product","2024","2024","%","-26.557526","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6129","Annual growth US$","22008","Gross Domestic Product","2024","2024","%","-23.178077","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","61290","Annual growth US$ per capita","22008","Gross Domestic Product","2024","2024","%","-24.383665","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6182","Annual growth US$, 2015 prices","22008","Gross Domestic Product","2024","2024","%","-26.557526","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","61820","Annual growth US$ per capita, 2015 prices","22008","Gross Domestic Product","2024","2024","%","-27.710079","E","Estimated value",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","1970","1970","million SLC","26.905639","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22015","Gross Fixed Capital Formation","1970","1970","million USD","26.905639","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6225","Value Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","1970","1970","million SLC","131.588019","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6184","Value US$, 2015 prices","22015","Gross Fixed Capital Formation","1970","1970","million USD","131.588019","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6103","Share of GDP US$","22015","Gross Fixed Capital Formation","1970","1970","%","15.170776","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6187","Share of GDP US$, 2015 prices","22015","Gross Fixed Capital Formation","1970","1970","%","12.935415","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61570","Share of GDP Standard Local Currency","22015","Gross Fixed Capital Formation","1970","1970","%","15.170776","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","61860","Share of GDP Standard Local Currency, 2015 prices","22015","Gross Fixed Capital Formation","1970","1970","%","12.935415","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6224","Value Standard Local Currency","22015","Gross Fixed Capital Formation","1971","1971","million SLC","37.939855","X","Figure from external organization",""
"MK","Macro Indicators","275","Palestine","6110","Value US$","22015","Gross Fixed Capital Formation","1971","1971","million USD","37.939855","X","Figure from external organization",""
